"site","ranch","treatment","landuse","year","pair_id","Orycteropus_afer","Proteles_cristata","Syncerus_caffer","Civettictis_civetta","Oryx_beisa","Canis_mesomelas","Diceros_bicornis","Sylvicapra_grimmia","Potamochoerus_larvatus","Tragelaphus_sp","Caracal_caracal","Acinonyx_jubatus","Genetta_genetta","Phacochoerus_africanus","Equus_quagga","Hystrix_cristata","Helogale_parvula","Taurotragus_sp","Loxodonta_sp","Litocranius_walleri","Giraffa_camelopardalis","Nanger_granti","Tragelaphus_strepsiceros","Equus_grevyi","Madoqua_guentheri","Mellivora_capensis","Hippopotamus_amphibius","Aepyceros_melampus","Oreotragus_oreotragus","Alcelaphus_buselaphus","Panthera_pardus","Panthera_leo","Papio_anubis","Erythrocebus_patas","Procavia_capensis","Lepus_saxatilis","Leptailurus_serval","Galerella_sanguinea","Crocuta_crocuta","Raphicerus_campestris","Xerus_erythropus","Hyaena_hyaena","Eudorcas_thomsonii","Chlorocebus_pygerythrus","Kobus_ellipsiprymnus","Ichneumia_albicauda","Ceratotherium_simum","Felis_sylvestris","Lycaon_pictus","Ictonyx_striatus","Bos_taurus","Camelus_dromedarius","Capra_hircus","Equus_asinus","Equus_caballus","Ovis_aries","longitude","latitude","annual_rainfall","frac_veg","erosion","root_dep_res_50cm","soil_org_carb","pH","sand","soil_pc1","soil_pc2"
"KEN-001-D0018","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.003,0,0,0,0,0,0,0,0,0,0,10.003,0,0,0,0,0,5.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.53794,0.18183,744.5956421,0.595409148,0.228,0.312,24.81504137,6.043361333,13.50491597,-2.209621884,-0.801794953
"KEN-001-D0019","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,10.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.54627,0.19785,734.6152344,0.633905868,0.32,0.072,20.72891951,6.171074333,16.73169825,-1.394622121,-2.490572243
"KEN-001-D0020","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,10.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.001,0,0,0,15.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.54626,0.20633,732.930542,0.352137884,0.22,0.408,17.26051991,6.028889667,17.49524125,-1.503854596,-0.447864376
"KEN-001-D0021","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,5.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.047,0,0,0,0,0,0,5.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5864,0.20613,704.859375,0.617655279,0.34,0.422,28.15380117,6.040602667,13.66630108,-2.067696002,0.272815098
"KEN-001-D0022","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.58848,0.21424,702.12146,0.720388646,0.364,0.514,27.19038998,6.260209333,10.91095925,-1.736660839,0.938745384
"KEN-001-D0023","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,4.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.977,0,0,0,0,0,0,0,0,0,14.932,0,0,0,4.977,0,0,0,0,0,0,36.57064,0.20687,715.4961548,0.414907463,0.326,0.42,14.08813199,5.983897333,16.03595483,-1.186202915,-0.293691005
"KEN-001-D0024","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.973,0,0,0,0,0,0,0,0,0,0,114.376,0,0,0,0,0,0,0,0,0,0,4.973,0,0,0,0,0,0,0,0,19.892,0,0,0,0,0,0,0,0,0,0,0,36.5701,0.19803,718.5983887,0.414320739,0.438,0.476,12.55276983,6.143141024,13.02544556,-0.710244698,0.248611078
"KEN-001-D0026","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.982,0,0,0,0,0,0,4.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.56231,0.19805,722.6044312,0.562156822,0.286,0.138,20.50822543,5.849694667,15.9350135,-2.008974527,-2.092394342
"KEN-001-D0027","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,4.977,0,4.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.977,0,0,0,0,0,36.57051,0.19047,720.1501465,0.112788662,0.406,0.21,14.25468127,5.924278,12.84317075,-1.357119661,-1.597425882
"KEN-001-D0028","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,0,0,4.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.57652,0.19055,715.2909546,-0.15996577,0.438,0.286,20.7458907,5.908977,12.31830717,-1.697761221,-0.773995809
"KEN-001-D0029","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,0,0,4.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.979,0,0,0,0,0,36.57032,0.18158,719.6890869,0.62066273,0.288,0.348,24.27351037,6.018882667,12.71809792,-2.091633584,-0.465406064
"KEN-001-D0030","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.77,0,0,0,0,0,36.56238,0.1824,727.3775635,0.530163849,0.25,0.366,26.34404824,6.058356,13.84125833,-2.179133395,-0.334923068
"KEN-001-D0031","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.933,0,0,0,0,0,0,0,0,0,0,0,36.55423,0.1822,731.6859131,0.55591669,0.282,0.46,23.80752103,6.186114571,13.23498,-1.739432528,0.286147089
"KEN-001-D0032","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,24.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.54635,0.18194,735.9371338,0.039301873,0.454,0.384,13.94489381,6.154040333,14.40285058,-0.681668314,-0.324176402
"KEN-001-D0033","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.819,0,0,0,0,0,36.54633,0.17374,737.5407104,0.683161686,0.404,0.478,37.26343095,6.150199667,14.65516925,-2.195580795,1.096768772
"KEN-001-D0034","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.985,0,0,0,0,19.938,0,0,0,0,0,36.54626,0.16593,740.7981567,0.66115685,0.426,0.436,36.47271189,6.038436333,14.8165585,-2.271240286,0.81000763
"KEN-001-D0035","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.994,0,0,0,0,0,36.55449,0.16597,736.4891968,0.615910803,0.43,0.402,23.28328268,6.204765952,14.296197,-1.235946333,0.103026039
"KEN-001-D0036","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,36.55451,0.17357,733.2695313,0.59791045,0.472,0.394,31.8332233,6.085795667,14.21552717,-1.843107768,0.42904057
"KEN-001-D0037","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.56268,0.17363,725.335083,0.633162884,0.414,0.322,24.62128804,6.164905667,15.30633158,-1.389189644,-0.43947774
"KEN-001-D0038","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,39.997,0,0,0,36.56232,0.16587,728.4741211,0.668162981,0.208,0.396,37.58840997,6.200326,12.36527896,-2.835505348,0.225059001
"KEN-001-D0039","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,0,0,4.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.913,0,0,0,0,0,0,0,0,0,0,0,0,0,9.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.57071,0.17317,721.1984863,0.564158806,0.302,0.402,23.95231841,6.100411952,16.78306211,-1.627166566,-0.103392931
"KEN-001-D0040","Kifuko","Fenced","Fenced",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.314,0,0,0,0,0,0,0,0,0,0,0,5.314,0,47.83,0,0,0,0,0,0,0,0,0,0,15.943,0,0,0,0,0,0,42.516,0,0,0,0,0,36.59338,0.18153,706.5887451,0.541647208,0.19,0.33,17.26123496,6.156867,15.158677,-1.55778842,-1.025433445
"KEN-004-D0001","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.048,0,0,0,0,0,0,0,0,0,0,0,13.572,0,4.524,0,0,0,0,0,0,0,0,18.096,0,0,0,0,0,37.15641,0.13426,642.9102173,0.383394695,0.498,0.196,12.37328307,6.202568,17.762903,-0.246878201,-1.640310818
"KEN-004-D0003","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,3.834,0,0,0,0,0,0,3.834,7.668,0,0,0,0,0,0,0,0,0,0,0,0,3.834,0,0,0,0,0,0,30.671,0,0,0,0,0,3.834,0,0,0,0,0,0,0,0,0,0,0,37.16911,0.12147,663.8553467,0.526116784,0.586,0.538,17.10428121,5.900640333,14.807956,-0.841873045,1.080616707
"KEN-004-D0004","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,19.902,0,0,0,0,0,26.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.634,0,0,0,0,19.902,0,0,26.536,33.17,0,0,0,0,0,0,0,0,0,0,6.634,0,0,0,0,0,37.16911,0.13426,639.7380981,0.541392539,0.16,0.258,21.49618484,6.171471619,17.963041,-1.722130284,-1.441227394
"KEN-004-D0005","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,48.717,0,0,0,0,0,0,0,0,0,0,0,0,0,292.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.717,0,0,0,0,0,0,0,0,0,0,37.16911,0.14704,633.7330933,0.483902027,0.28,0.332,16.36716557,6.286568,19.17217333,-0.800939022,-0.919216284
"KEN-004-D0006","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,33.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.909,0,0,0,0,0,0,49.675,16.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1691,0.15983,631.0969238,0.52065388,0.672,0.286,20.78611164,6.276477,16.39751483,-0.231581307,-0.405870408
"KEN-004-D0007","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,140.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.569,0,0,0,0,0,0,0,0,0,0,0,0,31.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1691,0.17262,629.4031372,0.536405751,0.504,0.186,25.14466592,6.21876,16.84324283,-1.047461455,-1.227849908
"KEN-004-D0008","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.11,0,4.027,0,0,0,0,0,0,0,0,16.11,0,0,0,0,0,37.1691,0.1854,625.6287842,0.505149232,0.316,0.37,15.72730654,6.346804333,18.28055208,-0.612444833,-0.611256481
"KEN-004-D0009","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1691,0.19819,623.8442383,0.518144856,0.58,0.382,21.51996671,5.998386,15.15212308,-1.008014228,0.142665522
"KEN-004-D0010","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,19.816,0,0,0,0,0,0,0,0,0,0,0,52.844,0,0,33.027,0,0,26.422,0,0,0,0,0,0,26.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.605,0,0,0,0,0,0,0,0,0,0,0,0,37.1691,0.21097,617.1903076,0.551144655,0.382,0.362,23.31652734,6.120482667,14.458558,-1.504717226,-0.256437669
"KEN-004-D0011","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,6.938,0,0,0,0,0,0,0,0,228.94,0,0,0,0,0,0,0,0,0,0,0,0,48.563,0,0,0,0,6.938,0,0,0,0,0,13.875,6.938,0,0,0,48.563,0,0,0,0,0,0,48.563,0,0,0,0,0,37.1691,0.22376,613.4398804,0.545896344,0.414,0.412,20.82025689,5.985865667,18.85115233,-1.183333238,0.024683052
"KEN-004-D0012","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.169,0,0,0,0,0,0,0,0,0,23.615,0,0,0,0,0,0,0,18.892,0,0,0,0,0,4.723,51.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1691,0.23655,605.1309204,0.24236533,0.724,0.602,5.404256115,6.369585667,32.09842133,2.108021675,1.220233489
"KEN-004-D0014","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,4.009,8.019,0,0,0,0,8.019,4.009,0,0,0,16.037,0,0,0,0,0,20.047,0,0,0,0,0,0,0,0,0,0,4.009,0,0,0,4.009,0,0,0,0,20.047,0,0,0,0,0,0,0,0,0,0,0,37.18181,0.12147,660.1987305,0.491403156,0.346,0.37,15.19617289,6.203616238,19.96628417,-0.620287826,-0.592627603
"KEN-004-D0015","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.273,0,0,0,0,0,0,0,0,0,0,0,0,0,8.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.18181,0.13426,639.6759033,0.429901177,0.232,0.522,12.04178239,6.092960667,18.50149567,-0.945250965,0.170320411
"KEN-004-D0016","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.106,0,0,24.127,36.191,0,0,0,0,0,0,0,0,80.424,0,4.021,0,12.064,12.064,0,0,0,0,0,136.721,0,0,0,0,0,0,4.021,0,0,0,0,16.64,0,0,0,0,0,37.18181,0.14704,632.163147,0.417153684,0.376,0.41,14.7141257,5.914608,22.69451092,-0.781956306,-0.301251878
"KEN-004-D0017","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64,0,0,0,0,0,8.32,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,4.16,4.16,4.16,0,0,0,0,0,348.108,0,0,0,0,0,37.1818,0.15983,626.9308472,0.337899809,0.456,0.226,14.75502861,6.178334333,23.57238858,-0.163524368,-1.452708926
"KEN-004-D0018","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.405,0,0,0,0,0,0,0,0,0,0,0,24.166,0,0,0,0,0,37.1818,0.17262,624.1975708,0.491631919,0.2,0.208,20.66996687,5.978096333,12.57074117,-2.232537664,-1.719135762
"KEN-004-D0019","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,4.028,0,0,0,0,0,0,0,0,8.055,0,0,4.028,4.028,0,0,0,0,0,0,0,0,0,0,0,8.055,0,8.055,0,0,0,0,0,12.083,12.083,0,0,0,0,0,0,0,0,0,0,4.026,0,0,0,0,0,37.1818,0.1854,620.4475708,0.474401032,0.438,0.43,13.46981075,6.178871333,22.60357375,-0.118619533,-0.101194294
"KEN-004-D0020","Ole Naishu","Conservancy","Conserved",2010,NA,4.026,0,0,0,0,0,0,0,0,0,0,0,0,20.129,422.714,0,0,0,0,0,12.078,16.103,0,0,0,0,0,112.724,0,8.052,0,0,8.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.019,0,0,0,0,0,37.1818,0.19819,613.6653442,0.511141842,0.438,0.664,11.71855839,6.083845,17.36160942,-0.409062246,1.499862915
"KEN-004-D0022","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,8.037,0,0,0,0,0,4.019,0,4.019,233.084,0,0,16.075,0,0,16.075,24.112,0,0,0,0,0,56.262,0,0,0,0,0,0,0,24.112,0,0,8.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1818,0.22376,608.0748901,0.425136971,0.19,0.172,11.22941001,5.945825667,16.63399775,-1.489162765,-2.358157286
"KEN-004-D0023","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6.768,0,0,0,13.536,0,0,0,0,0,0,6.768,0,0,6.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6.768,0,0,0,0,0,0,0,0,4.722,0,0,0,0,0,37.1818,0.23655,602.0304565,0.400122192,0.408,0.356,11.97233434,5.948164667,13.93588517,-1.051255334,-0.666579107
"KEN-004-D0024","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.754,28.526,0,0,0,0,0,0,4.754,0,0,0,0,0,0,0,0,0,19.018,47.544,0,0,0,0,0,14.263,0,0,4.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.18179,0.24934,595.3782349,0.520381337,0.61,0.546,15.8036253,6.503283333,16.17570967,0.349091302,1.124366303
"KEN-004-D0025","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.722,37.774,0,0,0,14.165,0,9.444,14.165,0,0,0,0,0,47.218,0,9.444,0,0,0,0,0,0,0,0,9.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.18179,0.26212,588.2698364,0.436140873,0.234,0.256,14.22550523,6.043023667,18.083187,-1.277204328,-1.59859204
"KEN-004-D0026","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.18179,0.27491,580.9267578,0.481896432,0.556,0.494,13.33693214,6.386696333,20.75328625,0.441477795,0.550806372
"KEN-004-D0027","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44,0,0,0,18.879,0,0,0,0,0,0,0,0,0,0,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.18179,0.28769,569.8740234,0.503886068,0.458,0.476,19.61058168,5.836361714,20.17523767,-1.121708619,0.490412883
"KEN-004-D0028","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.343,0,0,0,0,0,0,39.085,0,0,0,0,0,0,0,0,0,0,0,0,0,8.685,0,0,0,0,0,0,0,0,0,0,0,8.685,0,0,9.781,0,0,0,0,0,37.19451,0.12147,646.6841431,0.540145587,0.68,0.432,20.80266332,6.171029,14.878122,-0.421391847,0.635089083
"KEN-004-D0029","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.095,0,0,0,0,0,0,33.46,0,0,0,0,0,66.919,0,0,0,0,4.182,0,0,0,0,0,8.365,0,0,0,0,0,0,0,0,0,0,0,8.366,0,0,0,0,0,37.19451,0.13426,622.3709106,0.359899387,0.422,0.36,13.59959416,6.339115524,19.44855058,-0.14071341,-0.589301956
"KEN-004-D0031","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,9.781,0,0,0,0,24.453,0,0,0,9.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.562,0,0,0,0,0,0,0,0,0,0,9.781,0,0,0,0,0,0,0,0,0,0,0,4320000.348,0,0,0,0,0,37.19451,0.15983,623.7904663,0.620146341,0.306,0.204,24.72689331,6.156928333,13.50228206,-1.855117815,-1.426797376
"KEN-004-D0032","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1945,0.17262,620.409729,0.596395074,0.296,0.524,24.12412971,6.297839381,15.95821167,-1.34741014,0.750164979
"KEN-004-D0033","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1945,0.19819,610.3539429,0.415886284,0.342,0.424,12.16786311,6.047483333,16.249914,-0.910008953,-0.310099699
"KEN-004-D0035","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.866,0,0,21.371,0,0,21.371,64.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.371,0,0,0,0,0,0,0,0,0,0,0,14.339,0,0,0,0,0,37.1945,0.22376,603.2020264,0.197109957,0.802,0.612,4.916486991,6.883753,41.164873,3.742447977,1.346611171
"KEN-004-D0036","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.109,0,0,31.743,4.535,0,45.347,117.901,0,0,0,0,0,54.416,0,0,0,0,0,0,0,0,0,0,4.535,4.535,0,0,0,0,0,0,0,0,0,0,22.774,0,0,0,0,0,37.1945,0.23655,599.1005249,0.47638604,0.48,0.372,11.10389858,6.202013333,15.59004842,-0.291410451,-0.475516651
"KEN-004-D0037","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,52.577,0,71.696,0,0,0,0,0,0,0,0,0,181.629,0,0,62.136,71.696,0,33.458,62.136,0,0,0,0,0,205.528,0,4.78,0,4.78,57.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1945,0.24934,593.1641235,0.238878047,0.464,0.554,9.379759717,6.322419333,29.03949375,0.883004612,0.616207471
"KEN-004-D0038","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,5.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.19449,0.26212,586.8218384,0.30963849,0.31,0.192,10.4761672,5.801863333,18.92857792,-1.19798157,-2.061909779
"KEN-004-D0039","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,4.552,0,0,0,0,0,0,0,0,0,18.209,0,0,0,0,0,0,9.104,0,0,0,0,0,9.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.552,0,0,0,0,0,0,0,0,0,0,37.19449,0.27491,580.241394,0.367393245,0.332,0.198,11.39012904,6.007313556,23.9079625,-0.550333495,-1.981191663
"KEN-004-D0040","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.19449,0.2877,570.2606812,0.40537616,0.634,0.482,13.81275481,6.343640333,22.86906817,0.682443541,0.600582192
"KEN-004-D0041","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.161,6.58,32.902,0,0,0,0,0,0,0,0,0,0,6.58,0,0,0,0,0,0,13.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.19449,0.30048,563.7263184,0.474633116,0.55,0.416,17.06087928,6.395348,23.230053,0.340091335,0.116727628
"KEN-004-D0042","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.537,0,0,0,0,0,0,4.537,0,0,0,0,0,9.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.346,0,0,0,0,0,37.2072,0.23655,584.1522217,0.41614487,0.294,0.29,12.91224639,6.063455,21.09270325,-0.800511252,-1.328892675
"KEN-004-D0043","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2072,0.24934,589.97052,0.521894073,0.402,0.494,22.45886252,6.2456,14.82938692,-1.127860121,0.664322223
"KEN-004-D0044","Ole Naishu","Conservancy","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.346,0,0,0,20.346,0,0,0,0,0,0,0,0,30.518,0,0,0,0,0,0,0,0,0,0,10.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2072,0.26213,584.5464478,0.52364489,0.45,0.412,12.62394269,6.246182333,19.14724025,-0.153860564,-0.214333858
